TOP.60be4ee9.000a3f39	START
TOP.60c3fa49.000d7768	user_options->backend_vector_width	0
TOP.60c3fa49.000d7768	user_options->optimized_kernel_enable	0
TOP.60c3fa49.000d7768	user_options->outfile_autohex	1
TOP.60c3fa49.000d7768	user_options->outfile_check_timer	5
TOP.60c3fa49.000d7768	user_options->outfile_format	3
TOP.60c3fa49.000d7768	user_options->wordlist_autohex_disable	0
TOP.60c3fa49.000d7768	user_options->potfile_disable	0
TOP.60c3fa49.000d7768	user_options->progress_only	0
TOP.60c3fa49.000d7768	user_options->quiet	0
TOP.60c3fa49.000d7768	user_options->remove	0
TOP.60c3fa49.000d7768	user_options->remove_timer	60
TOP.60c3fa49.000d7768	user_options->restore	0
TOP.60c3fa49.000d7768	user_options->restore_disable	0
TOP.60c3fa49.000d7768	user_options->restore_timer	60
TOP.60c3fa49.000d7768	user_options->rp_files_cnt	0
TOP.60c3fa49.000d7768	user_options->rp_gen	0
TOP.60c3fa49.000d7768	user_options->rp_gen_func_max	4
TOP.60c3fa49.000d7768	user_options->rp_gen_func_min	1
TOP.60c3fa49.000d7768	user_options->rp_gen_seed	0
TOP.60c3fa49.000d7768	user_options->runtime	0
TOP.60c3fa49.000d7768	user_options->scrypt_tmto	0
TOP.60c3fa49.000d7768	user_options->segment_size	33554432
TOP.60c3fa49.000d7768	user_options->self_test_disable	0
TOP.60c3fa49.000d7768	user_options->slow_candidates	0
TOP.60c3fa49.000d7768	user_options->show	0
TOP.60c3fa49.000d7768	user_options->speed_only	0
TOP.60c3fa49.000d7768	user_options->spin_damp	0
TOP.60c3fa49.000d7768	user_options->status	0
TOP.60c3fa49.000d7768	user_options->status_json	0
TOP.60c3fa49.000d7768	user_options->status_timer	10
TOP.60c3fa49.000d7768	user_options->stdout_flag	0
TOP.60c3fa49.000d7768	user_options->usage	0
TOP.60c3fa49.000d7768	user_options->username	0
TOP.60c3fa49.000d7768	user_options->veracrypt_pim_start	485
TOP.60c3fa49.000d7768	user_options->veracrypt_pim_stop	485
TOP.60c3fa49.000d7768	user_options->version	0
TOP.60c3fa49.000d7768	user_options->workload_profile	2
TOP.60c3fa49.000d7768	user_options->brain_client	0
TOP.60c3fa49.000d7768	user_options->brain_client_features	2
TOP.60c3fa49.000d7768	user_options->brain_server	0
TOP.60c3fa49.000d7768	user_options->brain_server_timer	300
TOP.60c3fa49.000d7768	user_options->brain_port	6863
TOP.60c3fa49.000d7768	user_options->brain_session	0
TOP.60c3fa49.000d7768	hashes->hashfile	c:\Users\Nico\Desktop\Tarea4-Cripto\hashes\archivo_2
TOP.60c3fa49.000d7768	hashes->hashlist_mode	5
TOP.60c3fa49.000d7768	hashes->hashlist_format	0
TOP.60c3fa49.000d7768	hashes->hashes_cnt	0
TOP.60c3fa49.000d7768	hashes->digests_cnt	1000
TOP.60c3fa49.000d7768	hashes->digests_done	0
TOP.60c3fa49.000d7768	hashes->salts_cnt	1
TOP.60c3fa49.000d7768	hashes->salts_done	0
TOP.60c3fa49.000d7768	SUB.60c3fa4a.000218cd	START
TOP.60c3fa49.000d7768	SUB.60c3fa4a.000218cd	straight_ctx->dict	c:\Users\Nico\Desktop\Tarea4-Cripto\diccionario\diccionario_1.dict
TOP.60c3fa49.000d7768	SUB.60c3fa4a.000218cd	runtime_start	1623456330
TOP.60c3fa49.000d7768	SUB.60c3fa4a.000218cd	runtime_stop	1623456330
TOP.60c3fa49.000d7768	SUB.60c3fa4a.000218cd	status-after-work	5
TOP.60c3fa49.000d7768	SUB.60c3fa4a.000218cd	STOP
TOP.60c3fa49.000d7768	SUB.60c3fa4a.000ded44	START
TOP.60c3fa49.000d7768	SUB.60c3fa4a.000ded44	straight_ctx->dict	c:\Users\Nico\Desktop\Tarea4-Cripto\diccionario\diccionario_2.dict
TOP.60c3fa49.000d7768	SUB.60c3fa4a.000ded44	runtime_start	1623456330
TOP.60c3fa49.000d7768	SUB.60c3fa4a.000ded44	runtime_stop	1623456334
TOP.60c3fa49.000d7768	SUB.60c3fa4a.000ded44	status-after-work	6
TOP.60c3fa49.000d7768	SUB.60c3fa4a.000ded44	STOP
TOP.60c3fa49.000d7768	proc_start	1623456329
TOP.60c3fa49.000d7768	proc_stop	1623456335
TOP.60c3fa49.000d7768	STOP
TOP.60c3fb2f.000e0a95	START
TOP.60c3fb2f.000e0a95	folder_config->cwd	C:\Users\Nico\Desktop\Tarea4-Cripto\hashcat-6.2.1
TOP.60c3fb2f.000e0a95	folder_config->install_dir	.
TOP.60c3fb2f.000e0a95	folder_config->profile_dir	.
TOP.60c3fb2f.000e0a95	folder_config->session_dir	.
TOP.60c3fb2f.000e0a95	folder_config->shared_dir	.
TOP.60c3fb2f.000e0a95	user_options->separator	:
TOP.60c3fb2f.000e0a95	user_options->encoding_from	utf-8
TOP.60c3fb2f.000e0a95	user_options->encoding_to	utf-8
TOP.60c3fb2f.000e0a95	user_options->outfile	C:\Users\Nico\Desktop\Tarea4-Cripto\outputCrackedHash\output3.txt
TOP.60c3fb2f.000e0a95	user_options->rule_buf_l	:
TOP.60c3fb2f.000e0a95	user_options->rule_buf_r	:
TOP.60c3fb2f.000e0a95	user_options->session	hashcat
TOP.60c3fb2f.000e0a95	user_options->limit	0
TOP.60c3fb2f.000e0a95	user_options->skip	0
TOP.60c3fb2f.000e0a95	user_options->attack_mode	0
TOP.60c3fb2f.000e0a95	user_options->benchmark	0
TOP.60c3fb2f.000e0a95	user_options->benchmark_all	0
TOP.60c3fb2f.000e0a95	user_options->bitmap_max	18
TOP.60c3fb2f.000e0a95	user_options->bitmap_min	16
TOP.60c3fb2f.000e0a95	user_options->debug_mode	0
TOP.60c3fb2f.000e0a95	user_options->hash_info	0
TOP.60c3fb2f.000e0a95	user_options->force	1
TOP.60c3fb2f.000e0a95	user_options->hwmon_disable	0
TOP.60c3fb2f.000e0a95	user_options->hwmon_temp_abort	90
TOP.60c3fb2f.000e0a95	user_options->hash_mode	10
TOP.60c3fb2f.000e0a95	user_options->hex_charset	0
TOP.60c3fb2f.000e0a95	user_options->hex_salt	0
TOP.60c3fb2f.000e0a95	user_options->hex_wordlist	0
TOP.60c3fb2f.000e0a95	user_options->hook_threads	8
TOP.60c3fb2f.000e0a95	user_options->increment	0
TOP.60c3fb2f.000e0a95	user_options->increment_max	256
TOP.60c3fb2f.000e0a95	user_options->increment_min	1
TOP.60c3fb2f.000e0a95	user_options->keep_guessing	0
TOP.60c3fb2f.000e0a95	user_options->kernel_accel	0
TOP.60c3fb2f.000e0a95	user_options->kernel_loops	0
TOP.60c3fb2f.000e0a95	user_options->kernel_threads	0
TOP.60c3fb2f.000e0a95	user_options->keyspace	0
TOP.60c3fb2f.000e0a95	user_options->left	0
TOP.60c3fb2f.000e0a95	user_options->logfile_disable	0
TOP.60c3fb2f.000e0a95	user_options->loopback	0
TOP.60c3fb2f.000e0a95	user_options->machine_readable	0
TOP.60c3fb2f.000e0a95	user_options->markov_classic	0
TOP.60c3fb2f.000e0a95	user_options->markov_disable	0
TOP.60c3fb2f.000e0a95	user_options->markov_threshold	256
TOP.60c3fb2f.000e0a95	user_options->backend_info	0
TOP.60c3fb2f.000e0a95	user_options->backend_vector_width	0
TOP.60c3fb2f.000e0a95	user_options->optimized_kernel_enable	0
TOP.60c3fb2f.000e0a95	user_options->outfile_autohex	1
TOP.60c3fb2f.000e0a95	user_options->outfile_check_timer	5
TOP.60c3fb2f.000e0a95	user_options->outfile_format	3
TOP.60c3fb2f.000e0a95	user_options->wordlist_autohex_disable	0
TOP.60c3fb2f.000e0a95	user_options->potfile_disable	0
TOP.60c3fb2f.000e0a95	user_options->progress_only	0
TOP.60c3fb2f.000e0a95	user_options->quiet	0
TOP.60c3fb2f.000e0a95	user_options->remove	0
TOP.60c3fb2f.000e0a95	user_options->remove_timer	60
TOP.60c3fb2f.000e0a95	user_options->restore	0
TOP.60c3fb2f.000e0a95	user_options->restore_disable	0
TOP.60c3fb2f.000e0a95	user_options->restore_timer	60
TOP.60c3fb2f.000e0a95	user_options->rp_files_cnt	0
TOP.60c3fb2f.000e0a95	user_options->rp_gen	0
TOP.60c3fb2f.000e0a95	user_options->rp_gen_func_max	4
TOP.60c3fb2f.000e0a95	user_options->rp_gen_func_min	1
TOP.60c3fb2f.000e0a95	user_options->rp_gen_seed	0
TOP.60c3fb2f.000e0a95	user_options->runtime	0
TOP.60c3fb2f.000e0a95	user_options->scrypt_tmto	0
TOP.60c3fb2f.000e0a95	user_options->segment_size	33554432
TOP.60c3fb2f.000e0a95	user_options->self_test_disable	0
TOP.60c3fb2f.000e0a95	user_options->slow_candidates	0
TOP.60c3fb2f.000e0a95	user_options->show	0
TOP.60c3fb2f.000e0a95	user_options->speed_only	0
TOP.60c3fb2f.000e0a95	user_options->spin_damp	0
TOP.60c3fb2f.000e0a95	user_options->status	0
TOP.60c3fb2f.000e0a95	user_options->status_json	0
TOP.60c3fb2f.000e0a95	user_options->status_timer	10
TOP.60c3fb2f.000e0a95	user_options->stdout_flag	0
TOP.60c3fb2f.000e0a95	user_options->usage	0
TOP.60c3fb2f.000e0a95	user_options->username	0
TOP.60c3fb2f.000e0a95	user_options->veracrypt_pim_start	485
TOP.60c3fb2f.000e0a95	user_options->veracrypt_pim_stop	485
TOP.60c3fb2f.000e0a95	user_options->version	0
TOP.60c3fb2f.000e0a95	user_options->workload_profile	2
TOP.60c3fb2f.000e0a95	user_options->brain_client	0
TOP.60c3fb2f.000e0a95	user_options->brain_client_features	2
TOP.60c3fb2f.000e0a95	user_options->brain_server	0
TOP.60c3fb2f.000e0a95	user_options->brain_server_timer	300
TOP.60c3fb2f.000e0a95	user_options->brain_port	6863
TOP.60c3fb2f.000e0a95	user_options->brain_session	0
TOP.60c3fb2f.000e0a95	hashes->hashfile	c:\Users\Nico\Desktop\Tarea4-Cripto\hashes\archivo_3
TOP.60c3fb2f.000e0a95	hashes->hashlist_mode	5
TOP.60c3fb2f.000e0a95	hashes->hashlist_format	0
TOP.60c3fb2f.000e0a95	hashes->hashes_cnt	0
TOP.60c3fb2f.000e0a95	hashes->digests_cnt	1000
TOP.60c3fb2f.000e0a95	hashes->digests_done	0
TOP.60c3fb2f.000e0a95	hashes->salts_cnt	1000
TOP.60c3fb2f.000e0a95	hashes->salts_done	0
TOP.60c3fb2f.000e0a95	SUB.60c3fb30.00042a21	START
TOP.60c3fb2f.000e0a95	SUB.60c3fb30.00042a21	straight_ctx->dict	c:\Users\Nico\Desktop\Tarea4-Cripto\diccionario\diccionario_1.dict
TOP.60c3fb2f.000e0a95	SUB.60c3fb30.00042a21	runtime_start	1623456560
TOP.60c3fb2f.000e0a95	SUB.60c3fb30.00042a21	runtime_stop	1623456561
TOP.60c3fb2f.000e0a95	SUB.60c3fb30.00042a21	status-after-work	5
TOP.60c3fb2f.000e0a95	SUB.60c3fb30.00042a21	STOP
TOP.60c3fb2f.000e0a95	SUB.60c3fb31.0000ab5b	START
TOP.60c3fb2f.000e0a95	SUB.60c3fb31.0000ab5b	straight_ctx->dict	c:\Users\Nico\Desktop\Tarea4-Cripto\diccionario\diccionario_2.dict
TOP.60c3fb2f.000e0a95	SUB.60c3fb31.0000ab5b	runtime_start	1623456561
TOP.60c3fb2f.000e0a95	SUB.60c3fb31.0000ab5b	runtime_stop	1623456565
TOP.60c3fb2f.000e0a95	SUB.60c3fb31.0000ab5b	status-after-work	6
TOP.60c3fb2f.000e0a95	SUB.60c3fb31.0000ab5b	STOP
TOP.60c3fb2f.000e0a95	proc_start	1623456559
TOP.60c3fb2f.000e0a95	proc_stop	1623456566
TOP.60c3fb2f.000e0a95	STOP
TOP.60c3fc07.0000824d	START
TOP.60c3fc07.0000824d	folder_config->cwd	C:\Users\Nico\Desktop\Tarea4-Cripto\hashcat-6.2.1
TOP.60c3fc07.0000824d	folder_config->install_dir	.
TOP.60c3fc07.0000824d	folder_config->profile_dir	.
TOP.60c3fc07.0000824d	folder_config->session_dir	.
TOP.60c3fc07.0000824d	folder_config->shared_dir	.
TOP.60c3fc07.0000824d	user_options->separator	:
TOP.60c3fc07.0000824d	user_options->encoding_from	utf-8
TOP.60c3fc07.0000824d	user_options->encoding_to	utf-8
TOP.60c3fc07.0000824d	user_options->outfile	C:\Users\Nico\Desktop\Tarea4-Cripto\outputCrackedHash\output4.txt
TOP.60c3fc07.0000824d	user_options->rule_buf_l	:
TOP.60c3fc07.0000824d	user_options->rule_buf_r	:
TOP.60c3fc07.0000824d	user_options->session	hashcat
TOP.60c3fc07.0000824d	user_options->limit	0
TOP.60c3fc07.0000824d	user_options->skip	0
TOP.60c3fc07.0000824d	user_options->attack_mode	0
TOP.60c3fc07.0000824d	user_options->benchmark	0
TOP.60c3fc07.0000824d	user_options->benchmark_all	0
TOP.60c3fc07.0000824d	user_options->bitmap_max	18
TOP.60c3fc07.0000824d	user_options->bitmap_min	16
TOP.60c3fc07.0000824d	user_options->debug_mode	0
TOP.60c3fc07.0000824d	user_options->hash_info	0
TOP.60c3fc07.0000824d	user_options->force	1
TOP.60c3fc07.0000824d	user_options->hwmon_disable	0
TOP.60c3fc07.0000824d	user_options->hwmon_temp_abort	90
TOP.60c3fc07.0000824d	user_options->hash_mode	1000
TOP.60c3fc07.0000824d	user_options->hex_charset	0
TOP.60c3fc07.0000824d	user_options->hex_salt	0
TOP.60c3fc07.0000824d	user_options->hex_wordlist	0
TOP.60c3fc07.0000824d	user_options->hook_threads	8
TOP.60c3fc07.0000824d	user_options->increment	0
TOP.60c3fc07.0000824d	user_options->increment_max	256
TOP.60c3fc07.0000824d	user_options->increment_min	1
TOP.60c3fc07.0000824d	user_options->keep_guessing	0
TOP.60c3fc07.0000824d	user_options->kernel_accel	0
TOP.60c3fc07.0000824d	user_options->kernel_loops	0
TOP.60c3fc07.0000824d	user_options->kernel_threads	0
TOP.60c3fc07.0000824d	user_options->keyspace	0
TOP.60c3fc07.0000824d	user_options->left	0
TOP.60c3fc07.0000824d	user_options->logfile_disable	0
TOP.60c3fc07.0000824d	user_options->loopback	0
TOP.60c3fc07.0000824d	user_options->machine_readable	0
TOP.60c3fc07.0000824d	user_options->markov_classic	0
TOP.60c3fc07.0000824d	user_options->markov_disable	0
TOP.60c3fc07.0000824d	user_options->markov_threshold	256
TOP.60c3fc07.0000824d	user_options->backend_info	0
TOP.60c3fc07.0000824d	user_options->backend_vector_width	0
TOP.60c3fc07.0000824d	user_options->optimized_kernel_enable	0
TOP.60c3fc07.0000824d	user_options->outfile_autohex	1
TOP.60c3fc07.0000824d	user_options->outfile_check_timer	5
TOP.60c3fc07.0000824d	user_options->outfile_format	3
TOP.60c3fc07.0000824d	user_options->wordlist_autohex_disable	0
TOP.60c3fc07.0000824d	user_options->potfile_disable	0
TOP.60c3fc07.0000824d	user_options->progress_only	0
TOP.60c3fc07.0000824d	user_options->quiet	0
TOP.60c3fc07.0000824d	user_options->remove	0
TOP.60c3fc07.0000824d	user_options->remove_timer	60
TOP.60c3fc07.0000824d	user_options->restore	0
TOP.60c3fc07.0000824d	user_options->restore_disable	0
TOP.60c3fc07.0000824d	user_options->restore_timer	60
TOP.60c3fc07.0000824d	user_options->rp_files_cnt	0
TOP.60c3fc07.0000824d	user_options->rp_gen	0
TOP.60c3fc07.0000824d	user_options->rp_gen_func_max	4
TOP.60c3fc07.0000824d	user_options->rp_gen_func_min	1
TOP.60c3fc07.0000824d	user_options->rp_gen_seed	0
TOP.60c3fc07.0000824d	user_options->runtime	0
TOP.60c3fc07.0000824d	user_options->scrypt_tmto	0
TOP.60c3fc07.0000824d	user_options->segment_size	33554432
TOP.60c3fc07.0000824d	user_options->self_test_disable	0
TOP.60c3fc07.0000824d	user_options->slow_candidates	0
TOP.60c3fc07.0000824d	user_options->show	0
TOP.60c3fc07.0000824d	user_options->speed_only	0
TOP.60c3fc07.0000824d	user_options->spin_damp	0
TOP.60c3fc07.0000824d	user_options->status	0
TOP.60c3fc07.0000824d	user_options->status_json	0
TOP.60c3fc07.0000824d	user_options->status_timer	10
TOP.60c3fc07.0000824d	user_options->stdout_flag	0
TOP.60c3fc07.0000824d	user_options->usage	0
TOP.60c3fc07.0000824d	user_options->username	0
TOP.60c3fc07.0000824d	user_options->veracrypt_pim_start	485
TOP.60c3fc07.0000824d	user_options->veracrypt_pim_stop	485
TOP.60c3fc07.0000824d	user_options->version	0
TOP.60c3fc07.0000824d	user_options->workload_profile	2
TOP.60c3fc07.0000824d	user_options->brain_client	0
TOP.60c3fc07.0000824d	user_options->brain_client_features	2
TOP.60c3fc07.0000824d	user_options->brain_server	0
TOP.60c3fc07.0000824d	user_options->brain_server_timer	300
TOP.60c3fc07.0000824d	user_options->brain_port	6863
TOP.60c3fc07.0000824d	user_options->brain_session	0
TOP.60c3fc07.0000824d	hashes->hashfile	c:\Users\Nico\Desktop\Tarea4-Cripto\hashes\archivo_4
TOP.60c3fc07.0000824d	hashes->hashlist_mode	5
TOP.60c3fc07.0000824d	hashes->hashlist_format	0
TOP.60c3fc07.0000824d	hashes->hashes_cnt	0
TOP.60c3fc07.0000824d	hashes->digests_cnt	1000
TOP.60c3fc07.0000824d	hashes->digests_done	0
TOP.60c3fc07.0000824d	hashes->salts_cnt	1
TOP.60c3fc07.0000824d	hashes->salts_done	0
TOP.60c3fc07.0000824d	SUB.60c3fc07.000520b9	START
TOP.60c3fc07.0000824d	SUB.60c3fc07.000520b9	straight_ctx->dict	c:\Users\Nico\Desktop\Tarea4-Cripto\diccionario\diccionario_1.dict
TOP.60c3fc07.0000824d	SUB.60c3fc07.000520b9	runtime_start	1623456775
TOP.60c3fc07.0000824d	SUB.60c3fc07.000520b9	runtime_stop	1623456776
TOP.60c3fc07.0000824d	SUB.60c3fc07.000520b9	status-after-work	5
TOP.60c3fc07.0000824d	SUB.60c3fc07.000520b9	STOP
TOP.60c3fc07.0000824d	SUB.60c3fc08.00006661	START
TOP.60c3fc07.0000824d	SUB.60c3fc08.00006661	straight_ctx->dict	c:\Users\Nico\Desktop\Tarea4-Cripto\diccionario\diccionario_2.dict
TOP.60c3fc07.0000824d	SUB.60c3fc08.00006661	runtime_start	1623456776
TOP.60c3fc07.0000824d	SUB.60c3fc08.00006661	runtime_stop	1623456780
TOP.60c3fc07.0000824d	SUB.60c3fc08.00006661	status-after-work	6
TOP.60c3fc07.0000824d	SUB.60c3fc08.00006661	STOP
TOP.60c3fc07.0000824d	proc_start	1623456775
TOP.60c3fc07.0000824d	proc_stop	1623456781
TOP.60c3fc07.0000824d	STOP
TOP.60c3fc94.000ab752	START
TOP.60c3fc94.000ab752	folder_config->cwd	C:\Users\Nico\Desktop\Tarea4-Cripto\hashcat-6.2.1
TOP.60c3fc94.000ab752	folder_config->install_dir	.
TOP.60c3fc94.000ab752	folder_config->profile_dir	.
TOP.60c3fc94.000ab752	folder_config->session_dir	.
TOP.60c3fc94.000ab752	folder_config->shared_dir	.
TOP.60c3fc94.000ab752	user_options->separator	:
TOP.60c3fc94.000ab752	user_options->encoding_from	utf-8
TOP.60c3fc94.000ab752	user_options->encoding_to	utf-8
TOP.60c3fc94.000ab752	user_options->outfile	C:\Users\Nico\Desktop\Tarea4-Cripto\outputCrackedHash\output5.txt
TOP.60c3fc94.000ab752	user_options->rule_buf_l	:
TOP.60c3fc94.000ab752	user_options->rule_buf_r	:
TOP.60c3fc94.000ab752	user_options->session	hashcat
TOP.60c3fc94.000ab752	user_options->limit	0
TOP.60c3fc94.000ab752	user_options->skip	0
TOP.60c3fc94.000ab752	user_options->attack_mode	0
TOP.60c3fc94.000ab752	user_options->benchmark	0
TOP.60c3fc94.000ab752	user_options->benchmark_all	0
TOP.60c3fc94.000ab752	user_options->bitmap_max	18
TOP.60c3fc94.000ab752	user_options->bitmap_min	16
TOP.60c3fc94.000ab752	user_options->debug_mode	0
TOP.60c3fc94.000ab752	user_options->hash_info	0
TOP.60c3fc94.000ab752	user_options->force	1
TOP.60c3fc94.000ab752	user_options->hwmon_disable	0
TOP.60c3fc94.000ab752	user_options->hwmon_temp_abort	90
TOP.60c3fc94.000ab752	user_options->hash_mode	1800
TOP.60c3fc94.000ab752	user_options->hex_charset	0
TOP.60c3fc94.000ab752	user_options->hex_salt	0
TOP.60c3fc94.000ab752	user_options->hex_wordlist	0
TOP.60c3fc94.000ab752	user_options->hook_threads	8
TOP.60c3fc94.000ab752	user_options->increment	0
TOP.60c3fc94.000ab752	user_options->increment_max	256
TOP.60c3fc94.000ab752	user_options->increment_min	1
TOP.60c3fc94.000ab752	user_options->keep_guessing	0
TOP.60c3fc94.000ab752	user_options->kernel_accel	0
TOP.60c3fc94.000ab752	user_options->kernel_loops	0
TOP.60c3fc94.000ab752	user_options->kernel_threads	0
TOP.60c3fc94.000ab752	user_options->keyspace	0
TOP.60c3fc94.000ab752	user_options->left	0
TOP.60c3fc94.000ab752	user_options->logfile_disable	0
TOP.60c3fc94.000ab752	user_options->loopback	0
TOP.60c3fc94.000ab752	user_options->machine_readable	0
TOP.60c3fc94.000ab752	user_options->markov_classic	0
TOP.60c3fc94.000ab752	user_options->markov_disable	0
TOP.60c3fc94.000ab752	user_options->markov_threshold	256
TOP.60c3fc94.000ab752	user_options->backend_info	0
TOP.60c3fc94.000ab752	user_options->backend_vector_width	0
TOP.60c3fc94.000ab752	user_options->optimized_kernel_enable	0
TOP.60c3fc94.000ab752	user_options->outfile_autohex	1
TOP.60c3fc94.000ab752	user_options->outfile_check_timer	5
TOP.60c3fc94.000ab752	user_options->outfile_format	3
TOP.60c3fc94.000ab752	user_options->wordlist_autohex_disable	0
TOP.60c3fc94.000ab752	user_options->potfile_disable	0
TOP.60c3fc94.000ab752	user_options->progress_only	0
TOP.60c3fc94.000ab752	user_options->quiet	0
TOP.60c3fc94.000ab752	user_options->remove	0
TOP.60c3fc94.000ab752	user_options->remove_timer	60
TOP.60c3fc94.000ab752	user_options->restore	0
TOP.60c3fc94.000ab752	user_options->restore_disable	0
TOP.60c3fc94.000ab752	user_options->restore_timer	60
TOP.60c3fc94.000ab752	user_options->rp_files_cnt	0
TOP.60c3fc94.000ab752	user_options->rp_gen	0
TOP.60c3fc94.000ab752	user_options->rp_gen_func_max	4
TOP.60c3fc94.000ab752	user_options->rp_gen_func_min	1
TOP.60c3fc94.000ab752	user_options->rp_gen_seed	0
TOP.60c3fc94.000ab752	user_options->runtime	0
TOP.60c3fc94.000ab752	user_options->scrypt_tmto	0
TOP.60c3fc94.000ab752	user_options->segment_size	33554432
TOP.60c3fc94.000ab752	user_options->self_test_disable	0
TOP.60c3fc94.000ab752	user_options->slow_candidates	0
TOP.60c3fc94.000ab752	user_options->show	0
TOP.60c3fc94.000ab752	user_options->speed_only	0
TOP.60c3fc94.000ab752	user_options->spin_damp	0
TOP.60c3fc94.000ab752	user_options->status	0
TOP.60c3fc94.000ab752	user_options->status_json	0
TOP.60c3fc94.000ab752	user_options->status_timer	10
TOP.60c3fc94.000ab752	user_options->stdout_flag	0
TOP.60c3fc94.000ab752	user_options->usage	0
TOP.60c3fc94.000ab752	user_options->username	0
TOP.60c3fc94.000ab752	user_options->veracrypt_pim_start	485
TOP.60c3fc94.000ab752	user_options->veracrypt_pim_stop	485
TOP.60c3fc94.000ab752	user_options->version	0
TOP.60c3fc94.000ab752	user_options->workload_profile	2
TOP.60c3fc94.000ab752	user_options->brain_client	0
TOP.60c3fc94.000ab752	user_options->brain_client_features	2
TOP.60c3fc94.000ab752	user_options->brain_server	0
TOP.60c3fc94.000ab752	user_options->brain_server_timer	300
TOP.60c3fc94.000ab752	user_options->brain_port	6863
TOP.60c3fc94.000ab752	user_options->brain_session	0
TOP.60c3fc94.000ab752	hashes->hashfile	c:\Users\Nico\Desktop\Tarea4-Cripto\hashes\archivo_5
TOP.60c3fc94.000ab752	hashes->hashlist_mode	5
TOP.60c3fc94.000ab752	hashes->hashlist_format	0
TOP.60c3fc94.000ab752	hashes->hashes_cnt	0
TOP.60c3fc94.000ab752	hashes->digests_cnt	20
TOP.60c3fc94.000ab752	hashes->digests_done	0
TOP.60c3fc94.000ab752	hashes->salts_cnt	20
TOP.60c3fc94.000ab752	hashes->salts_done	0
TOP.60c3fc94.000ab752	SUB.60c3fc95.0003d24a	START
TOP.60c3fc94.000ab752	SUB.60c3fc95.0003d24a	straight_ctx->dict	c:\Users\Nico\Desktop\Tarea4-Cripto\diccionario\diccionario_1.dict
TOP.60c3fc94.000ab752	SUB.60c3fc95.0003d24a	runtime_start	1623456917
TOP.60c3fc94.000ab752	SUB.60c3fc95.0003d24a	runtime_stop	1623456932
TOP.60c3fc94.000ab752	SUB.60c3fc95.0003d24a	status-after-work	5
TOP.60c3fc94.000ab752	SUB.60c3fc95.0003d24a	STOP
TOP.60c3fc94.000ab752	SUB.60c3fca4.0006413e	START
TOP.60c3fc94.000ab752	SUB.60c3fca4.0006413e	straight_ctx->dict	c:\Users\Nico\Desktop\Tarea4-Cripto\diccionario\diccionario_2.dict
TOP.60c3fc94.000ab752	SUB.60c3fca4.0006413e	runtime_start	1623456932
